gene	TCGA-BH-A18U-01	TCGA-BH-A1EO-01	TCGA-BH-A1EV-01	TCGA-BH-A0C0-01	TCGA-AC-A2FM-01
CYP4B1	18.732804	21.15214	4.726151	33.949296	0.348194
CYP4F11	0.031983	0.408255	1.468232	6.60913	1.467154
CYP4F12	0.030086	0.40635	0.012628	0.297933	0.13262
CYP4F2	0.005124	0.008439	0	0.014094	0.262626
CYP4F22	0.535829	0.762208	2.338449	0.720209	3.158373
CYP4F3	0.019231	0.104076	0.023062	2.550514	0.025347
CYP4F8	0.17817	0.030099	0.04554	0.003142	0.009366
CYP4V2	3.961195	2.576784	1.51929	0.855706	2.143915
CYP4X1	52.505732	76.969524	38.950833	15.989684	5.861699
CYP4Z1	501.302292	42.538494	6.19525	254.347289	0.107487
CYP51A1	1.145993	1.646724	0.845897	0.809817	2.16724
CYP7A1	0.005457	0.008989	0.005726	0	0.022378
CYP7B1	1.114671	5.891334	0.969759	0.921785	0.737664
CYP8B1	0.003625	0.005971	0.414624	0	0.026013
CYREN	3.630723	4.166145	2.743019	4.631518	4.314279
CYS1	2.448531	3.446161	3.073623	0.233322	0.637646
CYSLTR1	2.366769	1.042395	5.673472	1.164544	0.284389
CYSLTR2	0.233757	0.271486	0.075472	0.597659	0.079875
CYSRT1	2.817676	0.265781	10.328601	4.080181	2.12496
CYSTM1	22.914694	15.813001	12.231039	7.063221	19.92497
CYTH1	3.554537	5.341664	3.383405	13.889584	9.249926
CYTH2	6.281223	4.974865	7.294447	4.717654	12.90562
CYTH3	2.896642	10.943664	8.01315	4.856957	23.754944
CYTH4	2.111374	2.78037	1.680806	6.181569	1.21077
CYTIP	1.963092	2.537198	0.857466	7.602512	0.630674
CYTL1	0.224715	0.846	1.111607	0.132456	0.987244
CYYR1	2.873806	7.59131	1.727582	2.983032	4.946988
CZIB	4.126168	5.507838	3.448639	4.456082	5.175024
D2HGDH	2.488534	0.743415	6.601701	4.689339	5.999259
DAAM1	5.168526	6.228183	6.735461	5.614107	7.196373
DAAM2	1.386112	2.799492	3.855112	0.954689	2.008343
DAB1	0.100247	0.063236	0.521474	0.023468	0.045916
DAB2	9.442156	26.932588	8.994892	8.272135	4.593673
DAB2IP	6.454627	6.28229	7.727248	7.855648	11.643479
DACH1	4.206294	6.012905	0.17241	2.629622	21.198139
DACH2	0.022871	0.011301	0.0024	0.025165	0.009378
DACT1	5.037732	9.638182	4.420789	1.681626	1.624614
DACT2	0	0	0.004	0.094378	0.042988
DACT3	0.810817	1.864734	1.518831	0.144559	0.627999
DAD1	148.878033	147.417726	161.027649	148.33654	222.24489
DAG1	37.891212	56.262525	29.850179	20.623016	40.816381
DAGLA	2.242762	3.09524	0.296369	1.434611	1.140936
DAGLB	2.433344	3.215555	5.094918	5.408614	6.385189
DALRD3	11.586899	5.891025	12.419748	6.314326	24.531042
DAND5	0.024185	0.013278	0.372206	0.232843	0.024792
DAO	0	0.006829	0	0.005702	0.00425
DAOA	0	0	0	0	0
DAP	44.020211	46.351168	68.879048	52.664396	39.547355
DAP3	43.985147	28.00795	25.866116	28.295538	27.456564
DAPK1	1.899662	3.551651	1.678495	3.805969	0.68
DAPK2	1.20283	0.280519	0.850114	1.483523	0.337052
DAPK3	23.457064	10.654544	10.205331	17.257094	26.478038
DAPL1	0.032091	0	0.258166	2.618816	0.054829
DAPP1	1.228327	1.585878	0.739164	4.196704	0.214095
DARS1	27.0366	22.209647	21.446694	26.312523	14.4477
DARS2	22.593038	10.480215	13.472318	13.102874	10.302903
DAW1	0.005489	0	0	0.022648	0
DAXX	21.363116	17.87569	18.90787	19.66453	22.777802
DAZ1	0	0	0	0	0
DAZ2	0	0	0	0	0
DAZ3	0	0	0	0	0
DAZ4	0	0	0	0	0
DAZAP1	7.322604	7.222164	7.892975	20.034139	13.5726
DAZAP2	47.072903	49.637475	56.718939	58.931343	98.312206
DAZL	0	0.014606	0	0.024392	0.004545
DBF4	5.567812	2.401151	1.618166	4.729926	2.452289
DBF4B	2.566054	0.671641	0.375874	1.831243	2.789833
DBH	0.017474	0.047968	0.030559	0.608831	0.059709
DBI	66.713312	24.22341	36.627438	105.68086	23.548145
DBN1	10.919423	18.016307	18.378091	10.489338	30.559886
DBNDD1	5.416815	4.53293	4.29114	10.518833	11.443208
DBNDD2	0.384424	0.594805	0.763977	1.586166	3.230231
DBNL	6.026819	6.448555	10.579803	8.044526	14.343972
DBP	1.572037	0.867145	2.217472	1.542919	4.110727
DBR1	7.871301	6.159285	7.671373	10.398443	7.541443
DBT	3.224689	5.445061	2.72758	3.485007	3.143581
DBX1	0	0	0	0	0
DBX2	0.017212	0.08505	0.012041	0.007891	0.241141
DCAF1	14.766443	7.104446	6.652151	5.686698	8.134851
DCAF10	8.950126	16.811884	17.965287	12.168843	23.375331
DCAF11	13.150663	13.037085	16.927643	17.047778	37.079449
DCAF12	15.879195	20.1262	22.853731	15.005274	33.130927
DCAF12L1	0	0.007841	0	0	0
DCAF12L2	0.01133	0.111964	0.035664	0.062329	0.127754
DCAF13	10.822659	14.11309	5.845267	14.959669	8.035535
DCAF15	5.562145	5.731429	8.283932	12.458279	18.337149
DCAF16	9.360018	17.074052	3.777787	5.011428	16.325241
DCAF17	3.33885	4.318462	2.751162	2.940924	1.465631
DCAF4	2.094256	3.207104	2.945162	4.47923	3.98318
DCAF4L1	0.067474	0.011114	0.077881	0.111361	0.12796
DCAF4L2	0	0	0	0	0
DCAF5	5.636186	9.676479	13.190638	9.470844	17.579789
DCAF6	11.286822	18.186682	24.608252	19.435026	11.243063
DCAF7	21.74804	21.302176	31.491745	39.061262	26.136922
DCAF8	9.319602	9.101065	17.919512	8.119112	12.751171
DCAF8L1	0.009574	0	0	0	0
DCAF8L2	0.018093	0	0	0	0
DCAKD	21.74021	17.86189	5.174021	21.126537	24.644508
DCANP1	0	0	0	0	0
DCBLD1	2.035128	3.838113	2.058679	0.792302	1.626383
DCBLD2	1.148109	3.528049	3.807456	1.429798	2.853042
DCC	0.024467	0.01209	0.003851	0.015143	0.007524
DCD	27.052588	0	0.944931	0.050553	0.037679
DCDC1	0.137015	0.068508	0.361994	0.090857	0.235763
DCDC2	0.692821	0.068999	0.067626	0.008864	1.159469
DCDC2B	0.155049	0.014188	0.153655	0	0.114791
DCDC2C	0	0	0.00949	0	0.046358
DCHS1	3.007483	6.966052	3.670494	1.069574	2.330257
DCHS2	0.006922	0.030945	0.036316	0.00408	0.007096
DCK	6.754992	11.191788	5.292495	17.74398	13.276392
DCLK1	2.663233	2.108432	1.25038	0.677745	1.61992
DCLK2	1.034024	3.134907	1.872103	0.318177	0.7366
DCLK3	0.038714	0.186393	0.103121	0.04915	0.769305
DCLRE1A	7.95862	4.185045	7.010619	5.511491	1.89072
DCLRE1B	2.986938	4.623617	4.047474	4.731919	1.855589
DCLRE1C	1.936692	1.500635	1.762475	1.956609	2.100105
DCN	54.367955	155.918116	60.92126	16.313245	16.121904
DCP1A	9.588068	6.812055	5.569443	4.221011	8.110305
DCP1B	3.433618	5.177941	5.915686	2.820024	5.181269
DCP2	8.128081	8.828279	2.879171	4.321196	3.356743
DCPS	7.670188	2.887421	4.480289	5.30436	2.634051
DCST1	0.534456	0.083047	0.814761	0.117889	0.237757
DCST2	0.812563	0.069077	1.936293	0.540758	0.446039
DCSTAMP	0.092724	1.212252	0.085134	1.857142	0.225749
DCT	0.004269	0.010546	0.004479	0.008806	0.015315
DCTD	11.667994	25.64465	9.786862	8.726571	11.927612
DCTN1	11.446354	15.398498	14.637199	21.085925	15.731936
DCTN2	23.314679	19.79486	26.078685	26.542329	36.06335
DCTN3	11.032708	6.2038	12.71948	9.810076	22.098717
DCTN4	19.591537	19.558061	9.727264	9.744378	19.193569
DCTN5	8.127963	11.936728	6.831479	9.527766	9.117046
DCTN6	14.500668	10.184381	15.070925	6.729722	36.350811
DCTPP1	40.487375	21.787059	27.268239	53.948067	53.320394
DCUN1D1	6.23338	6.049187	5.309706	8.259907	3.725633
DCUN1D2	2.974616	2.983599	6.09876	1.859622	5.244188
DCUN1D3	2.112895	2.194173	1.995371	2.055457	2.300655
DCUN1D4	4.666138	6.228408	4.594912	6.263712	4.778962
DCUN1D5	24.43295	13.242808	16.893059	31.754572	5.747078
DCX	0	0.007847	0.001666	0.008736	0.120463
DCXR	26.248009	9.020178	17.363791	97.428167	85.076853
DDA1	5.671161	5.613764	4.271048	11.0663	25.976032
DDAH1	13.750913	18.177683	5.622414	7.831937	7.381567
DDAH2	18.991764	25.001865	28.281563	12.859597	46.766234
DDB1	35.08709	36.057163	24.970242	24.764385	17.480627
DDB2	6.414049	4.423981	6.002435	3.875004	7.468166
DDC	0.092406	0	0.005387	0.077667	0.057888
DDHD1	0.844259	1.51322	0.531909	1.657213	1.272891
DDHD2	4.486572	20.005479	5.055587	2.604603	11.29727
DDI1	0	0	0	0	0
DDI2	5.489339	8.265747	18.154192	5.312969	7.008792
DDIAS	8.925589	1.470121	1.939585	3.827924	0.615131
DDIT3	21.987022	6.555894	8.499904	10.791279	20.244734
DDIT4	28.404425	7.988544	63.139655	66.878591	16.63976
DDIT4L	0.268858	0.602252	0.253904	0.976211	0.121268
DDN	0.197537	0.021219	0.085614	0.313027	0.048423
DDO	1.942489	1.581049	1.007239	1.257845	0.410649
DDOST	72.342996	64.971551	128.426982	81.505563	53.046321
DDR1	36.026485	24.813365	55.357084	29.37815	63.169691
DDR2	3.84401	11.476615	6.511621	1.390854	2.04255
DDRGK1	20.642518	15.096635	20.304867	26.22743	79.148022
DDT	14.969621	7.245609	13.905695	20.14653	9.527368
DDTL	1.594293	0.755171	0.677909	1.504812	1.121593
DDX1	36.890045	29.187173	44.416449	36.121942	20.313907
DDX10	7.822236	5.559724	3.420141	6.319998	2.484975
DDX11	2.035955	0.402154	4.026576	1.731928	5.474868
DDX17	66.484426	48.950646	58.044855	50.489615	40.397502
DDX18	12.732152	13.682284	11.623526	12.598315	8.801411
DDX19A	3.587148	4.362143	3.643199	3.873348	3.175046
DDX19B	2.150362	2.421814	1.979947	2.923245	2.350334
DDX20	2.792423	3.788745	3.76368	3.156345	2.755599
DDX21	42.848968	22.396671	27.469729	32.728166	22.58209
DDX23	18.262035	13.81869	25.235156	24.042243	41.345382
DDX24	17.109627	14.612496	21.202393	17.837371	26.303065
DDX25	0.008719	0.017234	0.021958	0.023984	0.005363
DDX27	16.438503	7.089615	12.72629	21.667499	13.993291
DDX28	4.928487	3.936567	2.44556	5.992389	6.147891
DDX31	4.804224	3.78675	3.700878	6.495748	3.654204
DDX39A	12.359513	8.749167	10.188626	29.378826	39.182764
DDX39B	8.797482	6.637718	10.817633	7.214318	13.366204
DDX3X	54.600701	53.812917	49.296309	36.156594	52.730712
DDX3Y	0	0	0	0.10419	0.002876
DDX4	0	0.006925	0.079414	0.011566	0.01724
DDX41	15.51361	9.452753	11.019965	12.345175	22.419348
DDX42	16.478992	15.348072	23.827916	21.609534	24.95561
DDX43	0.022942	0.075573	0.048146	0.212982	0.058794
DDX46	13.866427	7.156837	10.434056	7.335126	10.440364
DDX47	0.198046	0.220973	0.211163	0.259205	0.140803
DDX49	20.303562	11.055031	11.332933	38.701124	16.081944
DDX5	93.850221	61.323073	91.080339	93.46692	103.390556
DDX50	20.088156	15.484558	22.114094	19.296317	17.508844
DDX51	4.813328	1.766399	2.765525	2.629934	9.00753
DDX52	6.177612	4.511136	2.817279	6.188507	5.030902
DDX53	0.638823	0	0	0	0
DDX54	9.451622	5.299173	9.804246	16.602305	31.423009
DDX55	4.493922	2.176476	4.029618	3.324823	6.66607
DDX56	13.273554	12.593531	17.212815	13.994024	25.765318
DDX58	13.691558	12.08577	13.233478	17.487941	5.880273
DDX59	5.03146	5.107601	7.558416	5.166522	6.302318
DDX6	20.897769	18.34906	22.168819	17.183257	9.016032
DDX60	8.467003	9.931037	2.4326	12.878581	6.466901
DDX60L	3.22223	3.520742	0.548927	2.745011	2.098907
DEAF1	3.261794	10.4471	4.689987	3.536193	13.867778
DECR1	14.71287	43.272232	9.123312	34.933844	5.378793
DECR2	4.662128	4.561671	6.334362	8.347516	4.607749
DEDD	16.641388	14.926869	31.223116	25.219073	12.343937
DEDD2	11.70575	10.159235	9.932939	10.831265	12.796278
DEF6	3.194543	4.344798	4.712798	13.163538	3.696251
DEF8	2.898597	3.75638	3.502125	3.649337	4.819053
DEFA1	0	0	0	0	0
DEFA1B	0	0	0	0	0
DEFA3	0	0	0	0	0
DEFA4	0	0	0	0	0
DEFA5	0	0	0	0	0
DEFA6	0	0	0	0	0
DEFB1	0.673608	0.998541	0.63614	5.929302	0.966728
DEFB103A	0	0	0	0	0
DEFB103B	0	0	0	0	0
DEFB104A	0	0	0	0	0
DEFB104B	0	0	0	0	0
DEFB105A	0	0	0	0	0
DEFB105B	0	0	0	0	0
DEFB106A	0	0	0	0	0
DEFB106B	0	0	0	0	0
DEFB107A	0	0	0	0	0
DEFB107B	0	0	0	0	0
DEFB108B	0.048346	0	0	0	0
DEFB110	0	0	0	0	0
DEFB112	0	0	0	0	0
DEFB113	0	0	0	0	0
DEFB114	0	0	0	0	0
DEFB115	0	0	0	0	0
DEFB116	0	0	0	0	0
DEFB118	0	0	0	0	0
DEFB119	0	0	0	0.027782	0
DEFB121	0	0	0	0	0
DEFB123	0	0	0	0	0
DEFB124	0	0	0	0.060747	0.067915
DEFB125	0	0	0.013429	0	0
DEFB126	0.393264	0	0	0	0
DEFB127	0	0	0	0	0
DEFB128	0	0	0	0	0
DEFB129	0	0	0	0	0
DEFB130A	0	0	0	0	0
DEFB130B	0	0	0	0	0
DEFB131A	0	0	0.07931	0	0
DEFB131B	1.133749	1.120429	0.713791	0.727679	0.154962
DEFB132	0.045542	0.600098	0.262834	0.281867	0.186743
DEFB133	0	0	0	0	0
DEFB134	0	0	0	0	0
DEFB135	0	0	0	0	0
DEFB136	0	0	0	0	0
DEFB4A	0	0	0	0.233076	0
DEFB4B	0	0	0	0	0
DEGS1	156.274558	32.937782	36.808733	32.090835	11.752545
DEGS2	19.170557	9.784977	18.712486	26.639103	25.775068
DEK	74.567383	35.412501	30.842132	28.377197	19.704972
DELE1	8.186726	8.783393	5.682236	4.859062	8.438667
DENND10	2.861331	1.773239	2.654193	2.612791	3.083177
DENND11	8.767471	10.378182	8.572837	6.489758	13.743888
DENND1A	2.404838	3.071565	4.341859	5.80111	3.058993
DENND1B	6.174847	2.29961	3.449495	1.539542	1.989962
DENND1C	3.539964	2.846984	3.039807	7.797567	13.544369
DENND2A	0.440946	0.530542	0.728489	0.369897	1.423373
DENND2B	1.671196	7.549681	4.740997	1.998963	1.576658
DENND2C	0.188943	0.643872	0.382846	0.304669	0.296096
DENND2D	7.656987	12.515551	10.341064	9.708056	4.704152
DENND3	0.753931	1.375548	0.912018	1.729721	1.660468
DENND4A	3.428666	4.125338	3.53075	3.020441	3.131493
DENND4B	5.795214	5.013859	5.267944	5.477167	7.233309
DENND4C	4.92642	9.148225	11.638728	6.053984	10.171928
DENND5A	5.409848	14.44504	9.167336	7.317589	9.431079
DENND5B	1.106021	1.427828	0.622848	0.47182	1.400822
DENND6A	12.310067	9.076989	6.705793	5.315174	7.510931
DENND6B	3.225271	1.340361	3.239141	1.473662	3.11438
DENR	28.218674	18.849479	25.405725	21.256794	37.201953
DEPDC1	5.137356	1.446208	1.35339	2.662769	1.1293
DEPDC1B	5.575088	1.268014	1.11851	2.571432	1.678095
DEPDC4	0.681558	0.15308	0.417179	0.362173	0.338749
DEPDC5	2.922847	2.371501	3.264837	3.930814	1.852509
DEPDC7	0.57601	1.538709	0.685677	0.259635	0.049619
DEPP1	11.775839	19.938792	19.875855	11.929604	5.905559
DEPTOR	8.57152	43.25416	11.249154	34.944536	6.10539
DERA	6.968408	9.594163	9.082098	7.435245	3.417905
DERL1	23.324672	39.533681	20.736403	46.467113	32.708544
DERL2	5.954648	4.72951	4.581707	4.864635	6.675285
DERL3	9.504314	1.515845	2.883747	6.51551	0.782565
DES	0.124142	1.937105	0.178255	0.251616	0.09377
DESI1	11.715007	6.245211	5.976446	11.890541	4.763159
DESI2	21.287952	15.669026	9.601639	11.583027	7.6988
DET1	4.03995	2.284556	3.057021	2.982288	4.004784
DEUP1	0.041895	0.043912	0.179841	0	0.007809
DEXI	3.61812	2.587006	2.943042	3.767523	3.383108
DFFA	8.302457	10.759691	6.16589	6.740977	5.933959
DFFB	0.990082	1.644454	1.654385	2.443084	1.479765
DGAT1	12.872369	19.47519	7.467133	16.358776	27.401854
DGAT2	1.329892	0.318671	0.487238	1.588191	6.048128
DGAT2L6	0.010367	0	0.021755	0	0.021254
DGCR2	22.337825	24.790115	25.804178	39.892169	22.023125
DGCR6	1.581775	0.569441	1.120425	0.774263	0.539451
DGCR6L	35.030475	15.280486	28.120941	52.20886	31.834181
DGCR8	4.606383	3.940366	3.953646	5.157945	5.843321
DGKA	1.241918	1.687316	1.895198	2.737704	0.840116
DGKB	0.005089	0.016763	0	0.027996	0.006955
DGKD	4.114193	3.723372	11.234377	5.280054	12.890616
DGKE	1.959945	0.960455	0.287397	2.480951	2.321621
DGKG	0.32263	0.147342	0.041548	0.183544	0.028563
DGKH	0.744416	0.876377	1.298143	1.092622	1.568234
DGKI	0.136671	0.591764	0.291166	0.069777	0.100831
DGKK	0	0.00358	0.018246	0.011957	0
DGKQ	1.710341	2.801072	3.585951	2.606279	17.343549
DGKZ	3.190892	3.67258	3.024056	13.059137	15.704807
DGLUCY	3.895335	5.206296	4.366148	3.033351	11.384441
DGUOK	28.381118	18.516207	25.078356	26.570683	21.811756
DHCR24	174.663393	449.363267	54.069713	240.902319	148.771666
DHCR7	49.400644	15.004946	13.104303	19.613976	8.807121
DHDDS	7.226817	7.207304	5.406624	6.350659	8.003989
DHDH	2.829652	0.588717	1.70337	0.819324	0.137401
DHFR	14.777407	7.012611	2.360201	4.595179	4.89975
DHFR2	5.725783	3.13603	4.108142	3.065409	4.342823
DHH	0.074841	0.191754	0.052355	0.125808	0.315407
DHODH	1.137484	0.839067	1.088615	1.839588	1.523724
DHPS	20.105293	10.259166	9.025367	14.687831	25.886126
DHRS1	4.39977	4.028944	3.005762	4.249609	8.535463
DHRS11	3.171507	1.373903	0.640217	4.763297	4.505057
DHRS12	1.379282	3.467873	1.52397	3.737484	3.408369
DHRS13	2.356919	0.711558	15.682313	3.452203	3.35226
DHRS2	0.756383	0.175469	0.994893	104.818111	149.028897
DHRS3	7.04739	16.62978	3.110415	17.379759	11.502394
DHRS4	3.177939	3.048571	5.335422	9.683026	7.496354
DHRS4L2	4.351143	3.140704	5.391545	9.337406	5.523009
DHRS7	16.33715	20.328468	8.701382	17.520181	53.814001
DHRS7B	2.619319	2.410619	2.513848	4.17763	7.397373
DHRS7C	0	0	0.016792	0	0.049215
DHRS9	0.244708	0.601048	0.270289	1.257679	0.264055
DHRSX	5.434602	6.065172	5.109917	4.691463	10.654289
DHTKD1	17.650927	6.492376	20.072703	16.251336	14.315893
DHX15	16.988811	20.513006	27.463122	11.06298	20.409908
DHX16	13.918122	7.674527	15.379933	10.502094	18.554011
DHX29	22.414455	19.946424	15.554889	10.149694	9.959931
DHX30	17.92661	7.913269	9.367097	9.012439	20.333067
DHX32	10.851077	9.792683	16.443776	12.720008	9.986501
DHX33	5.738367	4.556448	3.227863	4.773854	6.379904
DHX34	6.161573	4.3155	5.37102	6.348011	4.009964
DHX35	4.215843	3.065838	3.659592	3.548147	3.812862
DHX36	9.59369	6.278976	6.049001	10.939044	5.554792
DHX37	3.284068	2.464164	3.568525	4.453206	7.865191
DHX38	4.216525	4.702243	5.478758	7.61977	8.989844
DHX40	16.703731	11.510413	18.898381	7.777185	18.581995
DHX57	5.068687	3.921898	5.915215	4.922037	1.570771
DHX58	12.827438	3.525915	1.868215	12.145676	10.328067
DHX8	10.033029	8.28401	4.752648	9.652415	15.884245
DHX9	53.810502	50.85873	57.229913	47.889205	43.207132
DIABLO	2.328412	1.013212	1.715635	1.406386	2.157312
DIAPH1	21.773289	20.365002	17.336734	27.313552	17.894645
DIAPH2	1.898192	6.183554	2.175755	4.303245	0.784561
DIAPH3	2.661396	1.139722	0.78659	1.875944	1.605101
DICER1	5.723909	7.719511	13.820594	6.300109	7.034163
DIDO1	8.807846	5.374841	7.362173	5.453449	12.069713
DIMT1	9.700045	10.29159	5.132126	7.07058	8.768554
DIO1	9.157231	19.1846	3.753191	30.08899	0.079552
DIO2	3.991509	14.02624	2.098671	1.604381	3.094119
DIO3	0.091908	0.365836	0.04822	0.526694	0.054959
DIP2A	2.304979	2.35692	4.29398	2.485836	5.491406
DIP2B	9.298117	9.988912	20.25504	7.4819	7.067439
DIP2C	2.984941	6.663089	5.944363	2.97099	7.417726
DIPK1A	3.453183	5.095758	3.426706	3.932736	1.809985
DIPK1B	0.625155	1.49059	2.386519	5.388162	6.329165
DIPK1C	0	0.0483	0.004396	0.011523	0.180365
DIPK2A	3.520881	3.508512	1.828773	4.374373	2.267831
DIPK2B	1.648255	4.237955	2.136771	1.505804	3.079659
DIRAS1	0.235598	3.203322	0.984015	0.324033	5.658997
DIRAS2	0.011014	0.018141	0	0.212081	0.304852
DIRAS3	0.089757	0.537594	0.171242	0.101004	0.301127
DIRC1	0.481269	0.281278	0.032581	0.085409	0.015915
DIS3	3.7919	5.822196	3.489309	4.256786	8.634792
DIS3L	7.116713	6.424327	5.27675	4.346167	8.497629
DIS3L2	1.600409	1.677036	2.124857	1.292949	1.665337
DISC1	0.271938	0.702677	0.255241	0.451217	0.377229
DISP1	1.067898	3.138463	1.538015	1.518113	1.720258
DISP2	0.401408	0.170486	0.43842	0.107638	0.976956
DISP3	0.547825	0.224499	0.030255	0.02163	0.650249
DIXDC1	5.789593	7.716022	4.796525	4.051647	1.59817
DKC1	17.164086	16.611651	14.726664	33.263402	19.92349
DKFZp313A047	0	0	0.017933	0	0
DKK1	2.182081	2.536286	0.091893	1.525666	0.037406
DKK2	0.779055	2.615458	1.349411	0.845906	0.920891
DKK3	12.761003	18.717442	26.09258	3.151297	5.281491
DKK4	0	0	1.284931	0.024768	0.129222
DKKL1	0.110193	0.127048	0.774699	0.1364	0.022592
DLAT	21.564504	8.749286	11.028919	13.892179	7.64535
DLC1	8.704544	5.468429	2.787324	2.805059	3.633219
DLD	13.677814	15.077403	7.944424	15.489955	16.789963
DLEC1	0.057925	0.019081	0.204629	0.11419	0.215744
DLEU7	0.594474	0.616501	0.448202	0.460287	0.040627
DLG1	8.648891	10.567195	9.201273	6.414627	8.435489
DLG2	0.25216	0.126906	0.247794	0.052297	0.051288
DLG3	21.743402	8.136916	11.59298	11.356223	21.016421
DLG4	1.151546	2.441245	1.778681	2.597262	1.404487
DLG5	11.88437	35.963314	7.736827	9.466124	17.356645
DLGAP1	0.038566	0.028475	0.054422	0.021948	0.040897
DLGAP2	0.00447	0.009816	0.021888	0.012296	0.073315
DLGAP3	0.093106	0.02667	0.076458	0.100216	0.103743
DLGAP4	10.979496	12.617284	13.506375	12.415171	17.496758
DLGAP5	8.92109	3.080491	4.869366	8.187857	4.077478
DLK1	0	0	5.492152	0	0.040389
DLK2	0.460801	0.450644	0.347532	0.802111	0.856171
DLL1	0.743579	0.797313	0.884974	0.91287	5.228304
DLL3	0.424311	0.192444	0.012905	0.016915	0.100861
DLL4	2.584413	3.542642	3.646598	1.5746	5.15971
DLST	15.342036	19.348531	20.501862	22.322294	36.405488
DLX1	1.100877	0.050771	2.120874	0.030282	0.203133
DLX2	0.205983	0.205349	2.38323	0.49205	0.116691
DLX3	7.198698	2.422162	0.584879	5.904596	0.990814
DLX4	0.804078	0.996927	0.125168	1.859365	2.327872
DLX5	0.152921	0.419791	0.4903	0.397275	0.156761
DLX6	0	0.007688	0.004898	0.038519	0
DMAC1	4.593647	7.530775	7.714497	8.997129	12.267553
DMAC2	14.342684	8.195335	8.305786	8.020938	7.059447
DMAC2L	1.647403	1.758086	2.304347	1.556248	3.782189
DMAP1	2.665474	2.704251	10.191955	9.384448	6.263582
DMBT1	0	0.006569	0.052313	0.131652	0.008177
DMBX1	3.018606	0.045782	0.192497	0.152916	0.381813
DMC1	0.287813	0.150493	0.383497	0.911074	0.098346
DMD	0.140346	0.692034	0.444579	0.222163	0.263309
DMGDH	0.312547	0.449181	0.385833	0.071644	0.53399
DMKN	2.770434	2.703689	1.906256	2.293346	1.465445
DMP1	0.030013	0.009887	0.025195	0	0.012307
DMPK	2.345436	3.707879	5.143263	4.396418	6.189854
DMRT1	0.004949	0.024454	0.140213	0.013613	0
DMRT2	0.1376	0.371689	0.023102	0.15897	0.197477
DMRT3	0.101168	0.533225	0.622786	0.278285	0.435575
DMRTA1	0.046254	0.114276	1.768478	0.73158	0.023708
DMRTA2	0	0	0.104763	0.027463	0.010235
DMRTB1	0.204539	0	0	0.009075	0
DMRTC1	0	0	0	0	0
DMRTC1B	0	0	0	0	0.025881
DMRTC2	0.422789	0	0.697854	0.130671	0
DMTF1	4.203887	4.266005	2.872017	3.783249	6.035662
DMTN	0.277139	2.217145	0.464531	0.876185	5.571247
DMWD	4.666444	4.10078	4.377028	4.261735	4.973198
DMXL1	3.868287	6.381093	3.597184	2.439207	5.624197
DMXL2	1.866797	3.132391	0.822201	3.56181	2.181413
DNA2	5.103989	0.768208	3.77291	3.521284	1.237673
DNAAF1	0.227536	0.091989	0.89859	0.497866	0.506787
DNAAF2	2.570009	4.107734	3.973831	5.014323	6.694947
DNAAF3	1.730838	0.570168	0.982274	3.131564	1.879252
DNAAF4	0.614558	0.442851	0.333946	0.505634	0.326244
DNAAF5	5.179184	6.056103	9.505748	7.476922	10.56525
DNAH1	0.68821	0.382307	0.705095	0.665608	1.200401
DNAH10	0.017332	0.088812	0.075776	0.03708	0.651451
DNAH11	0.03824	0.01326	5.596525	0.033218	0.008253
DNAH12	0.112786	0.03196	0.203607	0.170132	0.073349
DNAH14	0.77173	0.523792	0.563588	0.459868	0.282418
DNAH17	0.067963	0.075725	0.045096	0.31891	0.331954
DNAH2	0.211156	0.035395	0.799996	0.137497	0.042142
DNAH3	0.023675	0.005318	0.386192	0.057724	0.522903
